Year,Province,Species Group,Species,Quantity (kgs),Value (CAD)
1996,British Columbia,Shellfish,Sea cucumber,0,0
1996,British Columbia,Shellfish,Sea urchin,"5,868,490","11,971,529"
1996,British Columbia,Shellfish,Shrimp,"9,387,384","38,692,187"
1996,British Columbia,Shellfish,Total shellfish,"25,108,749","118,013,573"
1996,British Columbia,Pelagics,Alewife,0,0
1996,British Columbia,Pelagics,Capelin,0,0
1996,British Columbia,Pelagics,Eel,0,0
1996,British Columbia,Pelagics,Elvers,0,0
1996,British Columbia,Pelagics,Herring,"22,726,137","77,372,187"
1996,British Columbia,Pelagics,Mackerel,"82,825","38,648"
1996,British Columbia,Pelagics,Other pelagic/finfish,"170,344","173,209"
1996,British Columbia,Pelagics,Salmon,"35,163,459","100,052,822"
1996,British Columbia,Pelagics,Shark,0,0
1996,British Columbia,Pelagics,Silversides,0,0
1996,British Columbia,Pelagics,Swordfish,0,0
1996,British Columbia,Pelagics,Total pelagics,"59,162,459","180,301,378"
1996,British Columbia,Pelagics,Tuna,"1,019,694","2,664,511"
1996,British Columbia,Other,Marine plants,0,0
1996,British Columbia,Other,Miscellaneous,"368,484","22,635,253"
1996,British Columbia,Other,Total other,"368,484","22,635,253"
1996,British Columbia,Groundfish,Cod,"903,432","967,286"
1996,British Columbia,Groundfish,Flatfishes,"5,241,902","5,095,690"
1996,British Columbia,Groundfish,Greenland turbot,"4,592,233","1,177,709"
1996,British Columbia,Groundfish,Haddock,0,0
1996,British Columbia,Groundfish,Hake,"99,813,000","10,817,000"
1996,British Columbia,Groundfish,Halibut,"5,700,000","33,775,000"
1996,British Columbia,Groundfish,Other groundfish,"10,478,357","33,695,125"
1996,British Columbia,Groundfish,Pollock,"2,150,158","964,618"
1996,British Columbia,Groundfish,Redfish spp.,"23,795,529","22,732,626"
1996,British Columbia,Groundfish,Skate,"1,101,789","320,929"
1996,British Columbia,Groundfish,Total groundfish,"153,776,402","109,545,984"
1996,British Columbia,Grand total,Grand total,"238,416,094","430,496,188"
1996,Canada,Shellfish,Clams / quahaug,"33,899,548","73,330,495"
1996,Canada,Shellfish,"Crab, Other","10,958,875","28,785,278"
1996,Canada,Shellfish,"Crab, Queen","65,814,750","243,713,081"
1996,Canada,Shellfish,Lobster,"39,933,654","385,476,325"
1996,Canada,Shellfish,Other shellfish,"14,146,798","13,013,989"
1996,Canada,Shellfish,Scallop,"60,113,752","91,368,219"
1996,Canada,Shellfish,Sea cucumber,262,134
1996,Canada,Shellfish,Sea urchin,"9,668,358","20,499,532"
1996,Canada,Shellfish,Shrimp,"64,808,263","181,491,066"
1996,Canada,Shellfish,Total shellfish,"299,344,259","1,037,678,120"
1996,Canada,Pelagics,Alewife,"4,307,347","1,097,112"
1996,Canada,Pelagics,Capelin,"32,498,446","6,349,052"
1996,Canada,Pelagics,Eel,"485,054","4,375,863"
1996,Canada,Pelagics,Elvers,0,0
1996,Canada,Pelagics,Herring,"211,568,139","119,703,662"
1996,Canada,Pelagics,Mackerel,"21,110,199","9,730,043"
1996,Canada,Pelagics,Other pelagic/finfish,"1,758,748","1,917,435"
1996,Canada,Pelagics,Salmon,"35,245,448","100,538,422"
1996,Canada,Pelagics,Shark,"1,135,658","2,106,195"
1996,Canada,Pelagics,Silversides,"151,088","43,480"
1996,Canada,Pelagics,Swordfish,"741,279","6,418,324"
1996,Canada,Pelagics,Total pelagics,"310,942,713","269,575,067"
1996,Canada,Pelagics,Tuna,"1,941,307","17,295,479"
1996,Canada,Other,Marine plants,"24,332,305","2,392,543"
1996,Canada,Other,Miscellaneous,"7,915,981","28,590,842"
1996,Canada,Other,Total other,"32,248,286","30,983,385"
1996,Canada,Groundfish,Cod,"16,470,503","22,354,396"
1996,Canada,Groundfish,Flatfishes,"14,528,705","17,454,722"
1996,Canada,Groundfish,Greenland turbot,"19,227,783","25,627,250"
1996,Canada,Groundfish,Haddock,"10,309,774","16,435,356"
1996,Canada,Groundfish,Hake,"129,423,613","29,441,626"
1996,Canada,Groundfish,Halibut,"6,796,378","40,930,016"
1996,Canada,Groundfish,Other groundfish,"16,774,898","47,696,294"
1996,Canada,Groundfish,Pollock,"11,824,007","8,508,908"
1996,Canada,Groundfish,Redfish spp.,"45,199,765","31,166,499"
1996,Canada,Groundfish,Skate,"5,002,423","1,725,648"
1996,Canada,Groundfish,Total groundfish,"275,557,851","241,340,715"
1996,Canada,Grand total,Grand total,"918,093,109","1,579,577,287"
1996,New Brunswick,Shellfish,Clams / quahaug,"919,675","1,629,315"
1996,New Brunswick,Shellfish,"Crab, Other","1,379,983","889,697"
1996,New Brunswick,Shellfish,"Crab, Queen","9,543,981","53,794,347"
1996,New Brunswick,Shellfish,Lobster,"7,637,110","61,843,350"
1996,New Brunswick,Shellfish,Other shellfish,"876,009","1,535,694"
1996,New Brunswick,Shellfish,Scallop,"2,988,019","6,284,779"
1996,New Brunswick,Shellfish,Sea cucumber,0,0
1996,New Brunswick,Shellfish,Sea urchin,"1,911,023","4,023,606"
1996,New Brunswick,Shellfish,Shrimp,"3,503,110","5,654,039"
1996,New Brunswick,Shellfish,Total shellfish,"28,758,910","135,654,827"
1996,New Brunswick,Pelagics,Alewife,"2,324,277","441,001"
1996,New Brunswick,Pelagics,Capelin,0,0
1996,New Brunswick,Pelagics,Eel,"85,041","628,104"
1996,New Brunswick,Pelagics,Elvers,0,0
1996,New Brunswick,Pelagics,Herring,"66,235,054","15,273,196"
1996,New Brunswick,Pelagics,Mackerel,"2,684,497","1,277,839"
1996,New Brunswick,Pelagics,Other pelagic/finfish,"751,319","809,594"
1996,New Brunswick,Pelagics,Salmon,0,0
1996,New Brunswick,Pelagics,Shark,"3,585","6,319"
1996,New Brunswick,Pelagics,Silversides,0,0
1996,New Brunswick,Pelagics,Swordfish,0,0
1996,New Brunswick,Pelagics,Total pelagics,"72,083,773","18,436,054"
1996,New Brunswick,Pelagics,Tuna,0,0
1996,New Brunswick,Other,Marine plants,"3,184,195","391,356"
1996,New Brunswick,Other,Miscellaneous,0,0
1996,New Brunswick,Other,Total other,"3,184,195","391,356"
1996,New Brunswick,Groundfish,Cod,"1,073,262","1,389,518"
1996,New Brunswick,Groundfish,Flatfishes,"519,040","563,574"
1996,New Brunswick,Groundfish,Greenland turbot,"23,344","45,567"
1996,New Brunswick,Groundfish,Haddock,"154,144","290,168"
1996,New Brunswick,Groundfish,Hake,"49,718","53,204"
1996,New Brunswick,Groundfish,Halibut,"7,788","52,796"
1996,New Brunswick,Groundfish,Other groundfish,"126,050","51,352"
1996,New Brunswick,Groundfish,Pollock,"293,677","323,592"
1996,New Brunswick,Groundfish,Redfish spp.,595,452
1996,New Brunswick,Groundfish,Skate,445,183
1996,New Brunswick,Groundfish,Total groundfish,"2,248,063","2,770,405"
1996,New Brunswick,Grand total,Grand total,"106,274,941","157,252,642"
1996,Newfoundland and Labrador,Shellfish,Clams / quahaug,"17,138,406","18,886,284"
1996,Newfoundland and Labrador,Shellfish,"Crab, Other","87,054","90,116"
1996,Newfoundland and Labrador,Shellfish,"Crab, Queen","37,970,191","96,832,082"
1996,Newfoundland and Labrador,Shellfish,Lobster,"2,379,032","21,278,358"
1996,Newfoundland and Labrador,Shellfish,Other shellfish,"8,478,428","4,328,239"
1996,Newfoundland and Labrador,Shellfish,Scallop,"12,191,450","18,166,489"
1996,Newfoundland and Labrador,Shellfish,Sea cucumber,139,66
1996,Newfoundland and Labrador,Shellfish,Sea urchin,"682,261","940,682"
1996,Newfoundland and Labrador,Shellfish,Shrimp,"29,070,026","83,944,764"
1996,Newfoundland and Labrador,Shellfish,Total shellfish,"107,996,987","244,467,079"
1996,Newfoundland and Labrador,Pelagics,Alewife,0,0
1996,Newfoundland and Labrador,Pelagics,Capelin,"31,840,509","6,272,762"
1996,Newfoundland and Labrador,Pelagics,Eel,"94,419","579,444"
1996,Newfoundland and Labrador,Pelagics,Elvers,0,0
1996,Newfoundland and Labrador,Pelagics,Herring,"17,289,036","2,909,770"
1996,Newfoundland and Labrador,Pelagics,Mackerel,"3,867,409","1,348,892"
1996,Newfoundland and Labrador,Pelagics,Other pelagic/finfish,"22,696","30,414"
1996,Newfoundland and Labrador,Pelagics,Salmon,"49,783","299,341"
1996,Newfoundland and Labrador,Pelagics,Shark,"17,492","24,185"
1996,Newfoundland and Labrador,Pelagics,Silversides,0,0
1996,Newfoundland and Labrador,Pelagics,Swordfish,"83,210","599,633"
1996,Newfoundland and Labrador,Pelagics,Total pelagics,"53,361,541","13,342,226"
1996,Newfoundland and Labrador,Pelagics,Tuna,"96,987","1,277,785"
1996,Newfoundland and Labrador,Other,Marine plants,907,200
1996,Newfoundland and Labrador,Other,Miscellaneous,"7,410,995","5,396,547"
1996,Newfoundland and Labrador,Other,Total other,"7,411,902","5,396,747"
1996,Newfoundland and Labrador,Groundfish,Cod,"1,173,089","1,121,266"
1996,Newfoundland and Labrador,Groundfish,Flatfishes,"1,335,157","1,058,902"
1996,Newfoundland and Labrador,Groundfish,Greenland turbot,"11,771,651","19,238,042"
1996,Newfoundland and Labrador,Groundfish,Haddock,"144,106","141,675"
1996,Newfoundland and Labrador,Groundfish,Hake,"368,283","240,176"
1996,Newfoundland and Labrador,Groundfish,Halibut,"196,688","1,036,209"
1996,Newfoundland and Labrador,Groundfish,Other groundfish,"2,007,145","10,247,107"
1996,Newfoundland and Labrador,Groundfish,Pollock,"372,359","222,771"
1996,Newfoundland and Labrador,Groundfish,Redfish spp.,"9,643,572","3,211,395"
1996,Newfoundland and Labrador,Groundfish,Skate,"1,777,434","664,307"
1996,Newfoundland and Labrador,Groundfish,Total groundfish,"28,789,484","37,181,848"
1996,Newfoundland and Labrador,Grand total,Grand total,"197,559,914","300,387,900"
1996,Nova Scotia,Shellfish,Clams / quahaug,"10,434,113","9,457,479"
1996,Nova Scotia,Shellfish,"Crab, Other","1,947,873","2,475,854"
1996,Nova Scotia,Shellfish,"Crab, Queen","4,040,062","27,545,339"
1996,Nova Scotia,Shellfish,Lobster,"18,261,449","204,044,621"
1996,Nova Scotia,Shellfish,Other shellfish,"755,686","962,633"
1996,Nova Scotia,Shellfish,Scallop,"40,304,971","58,091,649"
1996,Nova Scotia,Shellfish,Sea cucumber,0,0
1996,Nova Scotia,Shellfish,Sea urchin,"1,107,687","3,417,467"
1996,Nova Scotia,Shellfish,Shrimp,"10,918,699","30,911,039"
1996,Nova Scotia,Shellfish,Total shellfish,"87,770,540","336,906,081"
1996,Nova Scotia,Pelagics,Alewife,"1,913,483","628,347"
1996,Nova Scotia,Pelagics,Capelin,0,0
1996,Nova Scotia,Pelagics,Eel,"83,468","1,545,203"
1996,Nova Scotia,Pelagics,Elvers,0,0
1996,Nova Scotia,Pelagics,Herring,"79,305,912","16,516,964"
1996,Nova Scotia,Pelagics,Mackerel,"5,571,657","2,995,970"
1996,Nova Scotia,Pelagics,Other pelagic/finfish,"406,989","240,024"
1996,Nova Scotia,Pelagics,Salmon,0,0
1996,Nova Scotia,Pelagics,Shark,"1,107,654","2,070,486"
1996,Nova Scotia,Pelagics,Silversides,0,0
1996,Nova Scotia,Pelagics,Swordfish,"658,069","5,818,692"
1996,Nova Scotia,Pelagics,Total pelagics,"89,829,348","42,253,450"
1996,Nova Scotia,Pelagics,Tuna,"782,116","12,437,763"
1996,Nova Scotia,Other,Marine plants,"15,201,325","946,985"
1996,Nova Scotia,Other,Miscellaneous,0,"478,224"
1996,Nova Scotia,Other,Total other,"15,201,325","1,425,209"
1996,Nova Scotia,Groundfish,Cod,"12,706,738","18,209,650"
1996,Nova Scotia,Groundfish,Flatfishes,"6,309,579","9,820,732"
1996,Nova Scotia,Groundfish,Greenland turbot,"977,199","1,591,187"
1996,Nova Scotia,Groundfish,Haddock,"10,011,524","16,003,514"
1996,Nova Scotia,Groundfish,Hake,"29,145,886","18,299,792"
1996,Nova Scotia,Groundfish,Halibut,"760,978","5,292,937"
1996,Nova Scotia,Groundfish,Other groundfish,"3,810,037","3,513,987"
1996,Nova Scotia,Groundfish,Pollock,"9,007,813","6,997,927"
1996,Nova Scotia,Groundfish,Redfish spp.,"11,714,853","5,198,456"
1996,Nova Scotia,Groundfish,Skate,"2,090,217","731,374"
1996,Nova Scotia,Groundfish,Total groundfish,"86,534,824","85,659,557"
1996,Nova Scotia,Grand total,Grand total,"279,336,037","466,244,298"
1996,Prince Edward Island,Shellfish,Clams / quahaug,"1,248,173","2,278,691"
1996,Prince Edward Island,Shellfish,"Crab, Other","1,770,736","790,837"
1996,Prince Edward Island,Shellfish,"Crab, Queen","1,176,316","5,336,078"
1996,Prince Edward Island,Shellfish,Lobster,"8,154,109","64,974,689"
1996,Prince Edward Island,Shellfish,Other shellfish,"1,467,323","2,662,400"
1996,Prince Edward Island,Shellfish,Scallop,"2,020,695","4,353,087"
1996,Prince Edward Island,Shellfish,Sea cucumber,0,0
1996,Prince Edward Island,Shellfish,Sea urchin,0,0
1996,Prince Edward Island,Shellfish,Shrimp,0,0
1996,Prince Edward Island,Shellfish,Total shellfish,"15,837,352","80,395,783"
1996,Prince Edward Island,Pelagics,Alewife,"69,587","27,764"
1996,Prince Edward Island,Pelagics,Capelin,0,0
1996,Prince Edward Island,Pelagics,Eel,"35,728","224,179"
1996,Prince Edward Island,Pelagics,Elvers,0,0
1996,Prince Edward Island,Pelagics,Herring,"18,097,126","5,243,768"
1996,Prince Edward Island,Pelagics,Mackerel,"4,585,275","2,385,811"
1996,Prince Edward Island,Pelagics,Other pelagic/finfish,"153,985","185,709"
1996,Prince Edward Island,Pelagics,Salmon,0,0
1996,Prince Edward Island,Pelagics,Shark,"4,447","3,549"
1996,Prince Edward Island,Pelagics,Silversides,"151,088","43,480"
1996,Prince Edward Island,Pelagics,Swordfish,0,0
1996,Prince Edward Island,Pelagics,Total pelagics,"23,139,746","9,029,679"
1996,Prince Edward Island,Pelagics,Tuna,"42,510","915,419"
1996,Prince Edward Island,Other,Marine plants,"5,945,878","1,054,002"
1996,Prince Edward Island,Other,Miscellaneous,0,0
1996,Prince Edward Island,Other,Total other,"5,945,878","1,054,002"
1996,Prince Edward Island,Groundfish,Cod,"110,461","99,685"
1996,Prince Edward Island,Groundfish,Flatfishes,"601,878","516,966"
1996,Prince Edward Island,Groundfish,Greenland turbot,0,0
1996,Prince Edward Island,Groundfish,Haddock,0,0
1996,Prince Edward Island,Groundfish,Hake,"20,151","15,847"
1996,Prince Edward Island,Groundfish,Halibut,115,668
1996,Prince Edward Island,Groundfish,Other groundfish,"140,164","41,345"
1996,Prince Edward Island,Groundfish,Pollock,0,0
1996,Prince Edward Island,Groundfish,Redfish spp.,0,0
1996,Prince Edward Island,Groundfish,Skate,"18,774","4,408"
1996,Prince Edward Island,Groundfish,Total groundfish,"891,543","678,918"
1996,Prince Edward Island,Grand total,Grand total,"45,814,519","91,158,383"
1996,Quebec,Shellfish,Clams / quahaug,"875,698","954,109"
1996,Quebec,Shellfish,"Crab, Other","687,711","344,124"
1996,Quebec,Shellfish,"Crab, Queen","13,084,200","60,205,235"
1996,Quebec,Shellfish,Lobster,"3,501,954","33,335,307"
1996,Quebec,Shellfish,Other shellfish,"1,199,100","1,050,396"
1996,Quebec,Shellfish,Scallop,"2,494,994","3,916,251"
1996,Quebec,Shellfish,Sea cucumber,123,68
1996,Quebec,Shellfish,Sea urchin,"98,897","146,249"
1996,Quebec,Shellfish,Shrimp,"11,929,044","22,289,037"
1996,Quebec,Shellfish,Total shellfish,"33,871,721","122,240,776"
1996,Quebec,Pelagics,Alewife,0,0
1996,Quebec,Pelagics,Capelin,"657,937","76,290"
1996,Quebec,Pelagics,Eel,"186,398","1,398,933"
1996,Quebec,Pelagics,Elvers,0,0
1996,Quebec,Pelagics,Herring,"7,914,874","2,387,777"
1996,Quebec,Pelagics,Mackerel,"4,318,536","1,682,883"
1996,Quebec,Pelagics,Other pelagic/finfish,"253,415","478,483"
1996,Quebec,Pelagics,Salmon,"32,206","186,259"
1996,Quebec,Pelagics,Shark,"2,480","1,655"
1996,Quebec,Pelagics,Silversides,0,0
1996,Quebec,Pelagics,Swordfish,0,0
1996,Quebec,Pelagics,Total pelagics,"13,365,846","6,212,280"
1996,Quebec,Pelagics,Tuna,0,0
1996,Quebec,Other,Marine plants,0,0
1996,Quebec,Other,Miscellaneous,"136,502","80,818"
1996,Quebec,Other,Total other,"136,502","80,818"
1996,Quebec,Groundfish,Cod,"503,521","566,991"
1996,Quebec,Groundfish,Flatfishes,"521,149","398,858"
1996,Quebec,Groundfish,Greenland turbot,"1,863,356","3,574,745"
1996,Quebec,Groundfish,Haddock,0,0
1996,Quebec,Groundfish,Hake,"26,575","15,607"
1996,Quebec,Groundfish,Halibut,"130,809","772,407"
1996,Quebec,Groundfish,Other groundfish,"213,145","147,378"
1996,Quebec,Groundfish,Pollock,0,0
1996,Quebec,Groundfish,Redfish spp.,"45,216","23,570"
1996,Quebec,Groundfish,Skate,"13,764","4,447"
1996,Quebec,Groundfish,Total groundfish,"3,317,535","5,504,003"
1996,Quebec,Grand total,Grand total,"50,691,604","134,037,877"
1997,Atlantic,Shellfish,Clams / quahaug,"33,100,141","31,046,451"
1997,Atlantic,Shellfish,"Crab, Other","8,358,462","6,246,240"
1997,Atlantic,Shellfish,"Crab, Queen","71,373,626","201,983,078"
1997,Atlantic,Shellfish,Lobster,"40,080,007","406,683,670"
1997,Atlantic,Shellfish,Other shellfish,"19,760,033","12,293,742"
1997,Atlantic,Shellfish,Scallop,"66,008,978","100,895,025"
1997,Atlantic,Shellfish,Sea cucumber,"5,407","2,382"
1997,Atlantic,Shellfish,Sea urchin,"3,677,165","7,788,128"
1997,Atlantic,Shellfish,Shrimp,"76,903,784","195,989,455"
1997,Atlantic,Shellfish,Total shellfish,"319,267,603","962,928,171"
1997,Atlantic,Pelagics,Alewife,"4,336,954","1,516,873"
1997,Atlantic,Pelagics,Capelin,"21,944,941","6,404,671"
1997,Atlantic,Pelagics,Eel,"351,845","4,250,655"
1997,Atlantic,Pelagics,Elvers,0,0
1997,Atlantic,Pelagics,Herring,"186,550,093","28,620,302"
1997,Atlantic,Pelagics,Mackerel,"21,305,467","10,882,942"
1997,Atlantic,Pelagics,Other pelagic/finfish,"2,172,759","2,156,727"
1997,Atlantic,Pelagics,Salmon,"77,487","450,620"
1997,Atlantic,Pelagics,Shark,"1,514,158","2,968,946"
1997,Atlantic,Pelagics,Silversides,"237,784","102,841"
1997,Atlantic,Pelagics,Swordfish,"1,089,491","9,097,634"
1997,Atlantic,Pelagics,Total pelagics,"240,384,431","79,694,138"
1997,Atlantic,Pelagics,Tuna,"803,452","13,241,925"
1997,Atlantic,Other,Marine plants,"34,591,792","3,334,237"
1997,Atlantic,Other,Miscellaneous,"2,518,610","6,931,852"
1997,Atlantic,Other,Total other,"37,110,402","10,266,089"
1997,Atlantic,Groundfish,Cod,"29,802,507","35,200,944"
1997,Atlantic,Groundfish,Flatfishes,"10,801,159","13,700,096"
1997,Atlantic,Groundfish,Greenland turbot,"16,394,616","20,326,319"
1997,Atlantic,Groundfish,Haddock,"9,776,174","15,149,787"
1997,Atlantic,Groundfish,Hake,"20,806,523","14,152,928"
1997,Atlantic,Groundfish,Halibut,"1,361,149","9,133,660"
1997,Atlantic,Groundfish,Other groundfish,"8,427,863","16,063,013"
1997,Atlantic,Groundfish,Pollock,"12,603,012","10,515,681"
1997,Atlantic,Groundfish,Redfish spp.,"18,747,808","10,345,403"
1997,Atlantic,Groundfish,Skate,"4,370,595","1,481,000"
1997,Atlantic,Groundfish,Total groundfish,"133,091,406","146,068,830"
1997,Atlantic,Grand total,Grand total,"729,853,842","1,198,957,228"
1997,British Columbia,Shellfish,Clams / quahaug,"2,988,597","35,947,506"
1997,British Columbia,Shellfish,"Crab, Other","3,872,728","28,226,020"
1997,British Columbia,Shellfish,"Crab, Queen",0,0
1997,British Columbia,Shellfish,Lobster,0,0
1997,British Columbia,Shellfish,Other shellfish,"1,140,719","2,287,910"
1997,British Columbia,Shellfish,Scallop,"78,134","404,163"
1997,British Columbia,Shellfish,Sea cucumber,0,0
1997,British Columbia,Shellfish,Sea urchin,"5,536,949","10,510,149"
1997,British Columbia,Shellfish,Shrimp,"5,102,597","41,971,045"
1997,British Columbia,Shellfish,Total shellfish,"18,719,724","119,346,793"
1997,British Columbia,Pelagics,Alewife,0,0
1997,British Columbia,Pelagics,Capelin,0,0
1997,British Columbia,Pelagics,Eel,0,0
1997,British Columbia,Pelagics,Elvers,0,0
1997,British Columbia,Pelagics,Herring,"31,974,523","29,762,504"
1997,British Columbia,Pelagics,Mackerel,"183,698","15,901"
1997,British Columbia,Pelagics,Other pelagic/finfish,"65,513","75,646"
1997,British Columbia,Pelagics,Salmon,"48,682,954","109,890,940"
1997,British Columbia,Pelagics,Shark,0,0
1997,British Columbia,Pelagics,Silversides,0,0
1997,British Columbia,Pelagics,Swordfish,0,0
1997,British Columbia,Pelagics,Total pelagics,"81,671,208","141,731,316"
1997,British Columbia,Pelagics,Tuna,"764,521","1,986,325"
1997,British Columbia,Other,Marine plants,0,0
1997,British Columbia,Other,Miscellaneous,"454,873","17,771,498"
1997,British Columbia,Other,Total other,"454,873","17,771,498"
1997,British Columbia,Groundfish,Cod,"1,519,414","1,539,506"
1997,British Columbia,Groundfish,Flatfishes,"4,391,373","4,697,573"
1997,British Columbia,Groundfish,Greenland turbot,"2,902,040","839,143"
1997,British Columbia,Groundfish,Haddock,0,0
1997,British Columbia,Groundfish,Hake,"97,343,487","11,616,302"
1997,British Columbia,Groundfish,Halibut,"7,296,000","40,372,000"
1997,British Columbia,Groundfish,Other groundfish,"8,225,396","38,873,557"
1997,British Columbia,Groundfish,Pollock,"1,825,649","302,146"
1997,British Columbia,Groundfish,Redfish spp.,"20,525,824","22,120,525"
1997,British Columbia,Groundfish,Skate,"1,530,904","401,383"
1997,British Columbia,Groundfish,Total groundfish,"145,560,087","120,762,133"
1997,British Columbia,Grand total,Grand total,"246,405,891","399,611,740"
